tree_id,species,latitude,longitude
173697, Brisbane Box,37.77519503,-122.41588300000001
127055, Indian Laurel Fig Tree 'Green Gem',37.80542432,-122.4444215
8247, Blackwood Acacia,37.73969675,-122.3858405
20186, Victorian Box,37.78039662,-122.4338835
110276, California Pepper,37.75081012,-122.4176433
248162, Ornamental Pear,37.74549529,-122.4075017
199823,Unknown,37.72427402,-122.38841299999999
62569, Victorian Box,37.76271801,-122.40340090000001
203615, Peppermint willow 'After Dark',37.73059213,-122.45602290000001
242627, Chinese Elm,37.74774337,-122.4137115
12535, Red Flowering Gum,37.78691571,-122.4611102
211763, Victorian Box,37.74034434,-122.46819579999999
239344, Evergreen Pear,37.74667075,-122.40776470000002
127641, Indian Laurel Fig Tree 'Green Gem',37.77884084,-122.41563629999999
189218, Nichol's Willow-Leafed Peppermint,37.73327316,-122.3837743
123528, Blackwood Acacia,37.7738989,-122.46249420000001
62245, Swamp Myrtle,37.72488932,-122.43917579999999
123729, Mayten,37.77546176,-122.4635635
199340, Swamp mahogany,37.75155257,-122.3965584
236735, Cherry Plum,37.74356743,-122.43321920000001
183728, Swamp Myrtle,37.74509963,-122.4865027
220225, Blackwood Acacia,37.76096191,-122.44791599999999
175598, Lemon Bottlebrush,37.71796821,-122.43657240000002
200704, Lemon Bottlebrush,37.73388926,-122.38724520000001
221184, Myola palm,37.75344632,-122.4260182
239884, Ornamental Pear,37.73713343,-122.4157031
93111, Carob,37.74265541,-122.3852648
188463, Chinese Hackberry,37.77354956,-122.40241759999999
134410, Sycamore: London Plane,37.7813483,-122.42227460000001
25842, Sycamore: London Plane,37.79950133,-122.3981503
15018, New Zealand Xmas Tree,37.73863159,-122.3866354
1454, Olive Tree,37.78749827,-122.4593922
137067, Siberian Elm,37.79109408,-122.4510602
8951, New Zealand Xmas Tree,37.78070231,-122.47281840000001
242799, Elm Spp,37.75019999,-122.42474409999998
49759, Cherry Plum,37.71748118,-122.4019757
11125, Indian Laurel Fig Tree 'Green Gem',37.80064976,-122.41942890000001
219454, Small-leaf Tristania 'Elegant',37.72180097,-122.4491462
245313, Queen Palm,37.74049552,-122.4168373
140829, New Zealand Xmas Tree,37.7841517,-122.44793190000001
96037, Myoporum,37.73590621,-122.39818729999999
902, Sycamore: London Plane,37.73067111,-122.43040819999999
3675, Red Ironbark,37.74448944,-122.3839469
176025, Red Flowering Gum,37.71729888,-122.40865579999999
180521, Chinese Elm,37.72020904,-122.42969409999999
141607, New Zealand Xmas Tree,37.77629308,-122.44165430000001
23609, New Zealand Xmas Tree,37.78002187,-122.4463311
175863, Lemon: Orange: Lime,37.71751433,-122.4464762
22441, Brisbane Box,37.72359267,-122.39495520000001
21410, Monterey Cypress,37.73677415,-122.49420759999998
218663, Swamp Myrtle,37.72754713,-122.46539650000001
226294, Maidenhair Tree,37.73688092,-122.4296757
179967, Windmill Palm,37.72576804,-122.42394750000001
133051, Victorian Box,37.79253839,-122.41778559999999
17432, Carob,37.7370275,-122.39646709999998
8548, Sycamore: London Plane,37.78350262,-122.438157
65082, Indian Laurel Fig Tree 'Green Gem',37.79475104,-122.42422320000001
13526, Sycamore: London Plane,37.79187674,-122.398261
225706, Maidenhair Tree,37.75513909,-122.4225312
13176,Unknown,37.80022423,-122.433894
200483, Brisbane Box,37.75482574,-122.38779479999998
188210, Hybrid Strawberry Tree,37.73275309,-122.38533170000001
117195, Emerald Arborvitae,37.79028193,-122.4542673
113262, Sycamore: London Plane,37.78644158,-122.3979924
14071, Sycamore: London Plane,37.77671822,-122.41746570000001
208306, Brisbane Box,37.73366839,-122.4347396
192043, Indian Laurel Fig Tree 'Green Gem',37.77310013,-122.40213759999999
133194, Victorian Box,37.80119575,-122.4025851
22998, California Sycamore,37.76138627,-122.4216524
206753, Washington Hawthorn,37.76365977,-122.45686140000001
223367, Bronze Loquat,37.74901913,-122.41942820000001
63579, Victorian Box,37.79982849,-122.42200520000002
196206, Cherry Plum,37.779101000000004,-122.39668780000001
27667, Fern Pine,37.78880727,-122.4237514
37119, Pink Melaleuca,37.76210395,-122.5085337
81886, Italian Buckthorn,37.80138375,-122.43839740000001
6418, Evergreen Pear,37.74104423,-122.419183
88666, Carrotwood,37.7528984,-122.3855436
181745, Southern Magnolia,37.76428542,-122.4869304
117700, Juniper,37.78111975,-122.50257490000001
233229, Olive Tree,37.74592183,-122.40774350000001
124591, Palm,37.78837309,-122.4590332
206347, Red Flowering Gum,37.74548774,-122.4640108
195018, Sycamore: London Plane,37.78537675,-122.396643
221510, Shoestring Acacia,37.74905927,-122.42260120000002
28489, Indian Laurel Fig Tree 'Green Gem',37.74530062,-122.4243888
117299, Santa Cruz Ironwood,37.71503018,-122.4548588
206027, Mediterranean Fan Palm,37.72781287,-122.45980990000001
262402, Brisbane Box,37.73226499,-122.42660349999998
143501, Southern Magnolia,37.794469899999996,-122.40574620000001
67483, Bailey's Acacia,37.77491597,-122.4359847
253199, Brisbane Box,37.77376511,-122.43284320000001
234524, Italian Stone Pine,37.76024344,-122.4281496
228105, Brisbane Box,37.73619488,-122.43451370000001
186253, Italian Stone Pine,37.75380678,-122.49558459999999
239345, Evergreen Pear,37.75008235,-122.4265605
205507, Red Flowering Gum,37.75999803,-122.4616264
250415, New Zealand Xmas Tree,37.78896743,-122.48574369999999
133707, Sycamore: London Plane,37.78972602,-122.4566405
259660, Chinese Pistache,37.75526872,-122.41226699999999
18147, Sycamore: London Plane,37.78643251,-122.42245659999999
114452, Southern Magnolia,37.77741292,-122.4432098
139284, Banyan Fig,37.77748461,-122.4316122
16380, Flannel Bush Tree,37.75621893,-122.47391280000001
205357, Dracena Palm,37.74539501,-122.4641511
224931, Weeping Bottlebrush,37.74917052,-122.43022069999999
189331, Dracena Palm,37.73816436,-122.38662360000001
26870, Washington Hawthorn,37.75221125,-122.41197220000001
123383, Blackwood Acacia,37.77491847,-122.460695
27904, Sycamore: London Plane,37.78204148,-122.3885155
144280, New Zealand Xmas Tree,37.77562388,-122.50582109999999
54921, Brazilian Pepper,37.72987229,-122.46728359999999
26373, Swamp Myrtle,37.71534704,-122.45097700000001
26497, Olive Tree,37.75456188,-122.41219609999999
186934, Blackwood Acacia,37.7342114,-122.49362269999999
212540, Cherry Plum,37.73624381,-122.4635743
186689, Monterey Pine,37.759800899999995,-122.4958963
186994, New Zealand Xmas Tree,37.74011728,-122.49453829999999
128132, Indian Laurel Fig Tree 'Green Gem',37.8065835,-122.41709270000001
204858, Hybrid Strawberry Tree,37.75829744,-122.4703918
118694, New Zealand Xmas Tree,37.77517034,-122.5076751
160857, Majestic Beauty Magnolia,37.71876771,-122.431777
210625, Olive Tree,37.76271941,-122.4693399
139563, Blackwood Acacia,37.78135991,-122.43895959999999
240158, Evergreen Pear,37.76230799,-122.44796229999999
229415, Southern Magnolia,37.76097712,-122.407997
235527, Sycamore: London Plane,37.76582732,-122.4152433
244026, Red Flowering Gum,37.77033062,-122.4513798
76222, New Zealand Xmas Tree,37.75811133,-122.50245020000001
11872, Walnut: Black (n.calif),37.71070333,-122.4709585
217943, Cherry Plum,37.76045271,-122.46472450000002
253064, Sawleaf Zelkova,37.72848339,-122.36799209999998
51645, American Sweet Gum,37.78180861,-122.4323263
239233, New Bradford Pear,37.76114728,-122.41699979999999
23515, Brisbane Box,37.8001162,-122.4245355
138920,Unknown,37.77602003,-122.4279419
134792, Sycamore: London Plane,37.80219425,-122.41848459999999
125285, Blackwood Acacia,37.79784244,-122.41425190000001
230566, Southern Magnolia,37.7511486,-122.4376254
125578, Hybrid Strawberry Tree,37.80031966,-122.42947439999999
127764, Indian Laurel Fig Tree 'Green Gem',37.79552584,-122.4174298
11615, Siberian Elm,37.73310263,-122.4721418
216506, Island oak,37.73433401,-122.4381494
132082, Canary Island Date Palm,37.80332033,-122.40137779999999
19063, Siberian Elm,37.71128333,-122.4582274
121349, Red Flowering Gum,37.7426744,-122.38095990000002
56570, Sycamore: London Plane,37.76917074,-122.43257709999999
135459, Sycamore: London Plane,37.79536326,-122.40028970000002
184415, Sweet Hakea Tree,37.74752475,-122.50321770000001
204519, Lemon Bottlebrush,37.73784435,-122.44567099999999
22293, Ornamental Pear,37.73386366,-122.39117069999999
43152, Saucer Magnolia,37.72777338,-122.42106899999999
51391, Swamp Myrtle,37.77271908,-122.4166845
29347, Brisbane Box,37.73667874,-122.4693298
14719, Victorian Box,37.779252,-122.42624679999999
233942, Canary Island Date Palm,37.76197229,-122.42612199999999
6360, New Zealand Xmas Tree,37.78149401,-122.43982109999999
72002, Cherry Plum,37.75034904,-122.48594709999999
133972, Sycamore: London Plane,37.79384034,-122.4408145
190116, Indian Laurel Fig Tree 'Green Gem',37.76735467,-122.4074957
86125, Swamp Myrtle,37.75617557,-122.48190520000001
213726, Yoshino Cherry,37.73891944,-122.46439109999999
130909, Southern Magnolia,37.79419217,-122.4143828
23504, Sycamore: London Plane,37.79934113,-122.4243152
231714, Mayten,37.75691966,-122.419822
107816, Blackwood Acacia,37.78516823,-122.48816210000001
200594, Swamp Myrtle,37.73373363,-122.38597730000001
180308, Swamp Myrtle,37.72586772,-122.4364614
55242, Southern Magnolia,37.73801197,-122.4898368
193236, Southern Magnolia,37.7813796,-122.40409109999999
206369, Red Flowering Gum,37.72858144,-122.4539258
210796, Olive Tree,37.74185102,-122.4684865
132876, Victorian Box,37.79356925,-122.4412259
230225, Southern Magnolia,37.77076438,-122.4329389
98650, Glossy Privet,37.79915862,-122.4347881
196346, Portugese Cherry Laurel,37.76137,-122.4013477
106010, Blackwood Acacia,37.79111533,-122.4474937
23118, Brisbane Box,37.74922293,-122.42027490000001
178755, Cherry Plum,37.7105445,-122.4130376
22588, Olive Tree,37.78167538,-122.4223127
223630, Bronze Loquat,37.75271469,-122.419657
118481, Hybrid Strawberry Tree,37.77882718,-122.50903729999999
106642, Monterey Cypress,37.76216609,-122.4461223
2621, Southern Magnolia,37.78786877,-122.4274191
98515, Flowering Ash,37.76961928,-122.41159209999998
175114, Japanese Maple,37.71459878,-122.47649479999998
119931, Karo Tree,37.77994113,-122.4883912
232074, Cajeput,37.746925700000006,-122.4275952
2521, Carob,37.74394736,-122.3853551
226483, Chinese Banyan,37.76019852,-122.42091640000001
128190, Indian Laurel Fig Tree 'Green Gem',37.80775959,-122.4112603
217505, Spanish Dagger,37.72979822,-122.4495554
11478, Red Ironbark,37.71767024,-122.3973978
121358, Red Flowering Gum,37.7426744,-122.38095990000002
90175, Bronze Loquat,37.77680828,-122.4751541
231578, Mayten,37.7463109,-122.412426
180052, Swamp Myrtle,37.72063385,-122.4392674
8355, Sycamore: London Plane,37.785436600000004,-122.42472820000002
176852, Juniper,37.72251128,-122.42764059999999
76372, New Zealand Xmas Tree,37.72793785,-122.4189511
3866, Blackwood Acacia,37.73658491,-122.38689209999998
226937, Juniper,37.74162819,-122.4345577
213173, New Zealand Xmas Tree,37.72927788,-122.4717473
27337, Southern Magnolia,37.77534513,-122.4283882
246869, Monterey Pine,37.76078169,-122.44332220000001
194369, Canary Island Date Palm,37.78840251,-122.3880298
204803, Hybrid Strawberry Tree,37.75861782,-122.47368020000002
192589, Brisbane Box,37.775540500000005,-122.4157935
134182, Sycamore: London Plane,37.79310132,-122.42900290000001
112661, Swamp Myrtle,37.76333081,-122.4840665
226730, Glossy Privet,37.76000966,-122.4220264
124780, Blackwood Acacia,37.79822146,-122.4407098
48989, New Zealand Xmas Tree,37.74366373,-122.4284412
203223, Bailey's Acacia,37.72873289,-122.46141570000002
121905, New Zealand Xmas Tree,37.78219591,-122.47621529999999
118023, Ornamental Cherry,37.78024162,-122.49772450000002
125894, Incense Cedar,37.78671869,-122.4126649
186702, Italian Stone Pine,37.75944579,-122.49594609999998
203464, Fern Pine,37.73078559,-122.44443290000001
254657, Hybrid Strawberry Tree,37.74137612,-122.47657790000001
7569, Chinese Elm,37.7500532,-122.4137637
138548, Mayten,37.78516623,-122.4347037
246661, Crab Apple,37.74502526,-122.4113598
10122, Swamp Myrtle,37.75727649,-122.4235094
216685, Fruitless Olive,37.72024479,-122.46233570000001
127771, Indian Laurel Fig Tree 'Green Gem',37.78978441,-122.4198063
178927, Ornamental Cherry,37.72511397,-122.4400534
14410, Kwanzan Flowering Cherry,37.80191375,-122.41294070000001
195092, Sycamore: London Plane,37.75774212,-122.3904503
116458, Bushy Yate,37.71440508,-122.47709809999999
6957, Karo Tree,37.77515281,-122.42846920000001
213546, Kwanzan Flowering Cherry,37.72917853,-122.45555829999999
116184, Cherry Plum,37.72615965,-122.39590759999999
225220, Seedless Lime,37.75290449,-122.42168149999999
239983, Ornamental Pear,37.751256700000006,-122.43371940000002
201971, Cherry Plum,37.72556165,-122.3946176
209216, Mayten,37.74502036,-122.4584318
172286, Swamp Myrtle,37.71014948,-122.4356352
136985, Chinese Elm,37.78744168,-122.4484785
235701, Cherry Plum,37.77475233,-122.4287487
129828, Tulip Tree,37.79414728,-122.4005412
211532, Japanese Mockorange,37.73168763,-122.4435187
143417, New Zealand Xmas Tree,37.79310521,-122.40460320000001
16584, Red Flowering Gum,37.78647604,-122.46750259999999
202101, Coast Live Oak,37.72725842,-122.4004972
219683, Hybrid Strawberry Tree,37.74207774,-122.41383119999999
209220, Mayten,37.73311982,-122.45785959999999
45083, Small-leaf Tristania 'Elegant',37.74514813,-122.48649409999999
127699, Indian Laurel Fig Tree 'Green Gem',37.79398965,-122.4128693
39551, Jacaranda,37.758411100000004,-122.40011489999999
244538, Banyan Fig,37.77166104,-122.4483462
91852, Yarwood Sycamore,37.78254126,-122.39730300000001
19194, Brisbane Box,37.76682299,-122.4311163
205303, Dracena Palm,37.74294126,-122.46205649999999
109474, Ash Spp,37.79849595,-122.4024517
118226, Brazilian Pepper,37.77715134,-122.49734550000001
202604, Brisbane Box,37.76992564,-122.4028889
182233, Hybrid Strawberry Tree,37.760599600000006,-122.4929683
53674, Myoporum,37.79120979,-122.4409703
4303, Olive Tree,37.74700039,-122.43776940000001
27018, Sycamore: London Plane,37.7323907,-122.40600239999999
130870, Southern Magnolia,37.788289299999995,-122.42031940000001
50646, Sycamore: London Plane,37.77031385,-122.401972
71627, Bronze Loquat,37.79894537,-122.40241699999999
116012, Pussy Willow,37.73241872,-122.45495859999998
190135, Indian Laurel Fig Tree 'Green Gem',37.74008916,-122.4016135
2851, Sycamore: London Plane,37.79108277,-122.41602579999999
8049, Evergreen Pear,37.77868977,-122.42755859999998
17309, Laurel Fig,37.77236522,-122.4199942
29954, Swamp Myrtle,37.71310396,-122.45791729999999
207996, Glossy Privet,37.73229362,-122.444177
117200, Laurel Fig,37.76295253,-122.4815195
202221, Cajeput,37.72773633,-122.39668429999999
131004, Little Gem Magnolia,37.80048461,-122.4027331
130647, Southern Magnolia,37.79233872,-122.43292520000001
3673, Primrose Tree,37.74441592,-122.3838192
89748, Hybrid Strawberry Tree,37.77923094,-122.4595749
227900, American Sweet Gum,37.76237801,-122.43799740000001
224271, Yellow Gum,37.73813605,-122.4250608
122945, Brisbane Box,37.78237821,-122.46750559999998
209172, Silver Dollar Eucalyptus,37.725573499999996,-122.4598149
13091, Brisbane Box,37.80109141,-122.4251611
164235, Weeping Bottlebrush,37.7423023,-122.4735787
184669, Primrose Tree,37.75569079,-122.4960068
120265, Irish Yew,37.78716635,-122.48408149999999
2891, Sycamore: London Plane,37.79058018,-122.4199764
179973, Swamp Myrtle,37.71694538,-122.4273312
179626, Queen Palm,37.72396654,-122.4063656
236143, Victorian Box,37.74037013,-122.42662109999999
184078, Karo Tree,37.75641844,-122.49511840000001
234345, Canary Island Date Palm,37.74730368,-122.42472579999999
204758, Norfolk Island Pine,37.75676114,-122.4646537
76785, Silver Dollar Eucalyptus,37.75769103,-122.5015062
71276, Victorian Box,37.79809757,-122.4346547
235519, Sycamore: London Plane,37.74597321,-122.4155775
26689, Little Gem Magnolia,37.781865100000005,-122.4358855
241590, Swamp Myrtle,37.73664108,-122.4165926
240125, Ornamental Pear,37.7705671,-122.4309817
22400, Brisbane Box,37.72577556,-122.3939429
95886, Hybrid Strawberry Tree,37.75321119,-122.4775649
89120, Kwanzan Flowering Cherry,37.77923362,-122.46853259999999
130406, Brisbane Box,37.79485806,-122.40215090000001
64839, Kwanzan Flowering Cherry,37.72795511,-122.4290156
183689, Primrose Tree,37.76152246,-122.5017749
90686, Spanish Dagger,37.77372326,-122.50164469999999
134120, Sycamore: London Plane,37.79551585,-122.43985970000001
208132, American Sweet Gum,37.75172748,-122.4635754
227285, Glossy Privet,37.75093253,-122.4410527
99185, Holly Oak,37.77339712,-122.5054936
220153, Blackwood Acacia,37.73506292,-122.4280962
196910, Ornamental Pear,37.78270103,-122.4032554
118608, New Zealand Xmas Tree,37.779897399999996,-122.50704440000001
126969, Indian Laurel Fig Tree 'Green Gem',37.79578192,-122.44698059999999
225123, Forest Pansy Redbud,37.76229143,-122.4223967
47830, New Zealand Xmas Tree,37.77196032,-122.50664209999998
181657, Southern Magnolia,37.7634309,-122.48671540000001
223603, Bronze Loquat,37.76744894,-122.4166733
12047, River Red Gum,37.73211505,-122.3828043
234140, Victorian Box,37.759854499999996,-122.42453909999999
51151, Victorian Box,37.80405398,-122.43390520000001
224881, Indian Laurel Fig Tree 'Green Gem',37.73450402,-122.4323509
229638, Southern Magnolia,37.73846494,-122.41143810000001
52683, Strawberry Tree,37.77549858,-122.49722290000001
201892, Sycamore: London Plane,37.78300034,-122.40913970000001
13893, Sycamore: London Plane,37.78143069,-122.41111200000002
128556, Indian Laurel Fig Tree 'Green Gem',37.7946032,-122.4015909
194270, Avocado,37.77513018,-122.39727009999999
129064, Silk Oak Tree,37.7849723,-122.4145856
139842, Mayten,37.78043502,-122.42457409999999
109946, Ornamental Pear Tree 'Chanticleer',37.78068362,-122.40403789999999
218089, Cherry Plum,37.72763015,-122.4567216
3543, Holly Oak,37.74093584,-122.37840130000001
135397, Sycamore: London Plane,37.79515942,-122.3987758
128900, Maidenhair Tree,37.7880833,-122.45382450000001
86502, Swamp Myrtle,37.76096243,-122.48546840000002
111404, Monterey Pine,37.74729955,-122.4645037
185793, Cajeput,37.75050712,-122.4779723
208607, Southern Magnolia,37.74582771,-122.47200159999998
120841, Indian Laurel Fig Tree 'Green Gem',37.78476234,-122.4787124
228078, Brisbane Box,37.73527966,-122.4245442
246050, Maidenhair Tree,37.76936206,-122.4449629
251746, Fern Pine,37.71146502,-122.43164170000001
201383, Santa Cruz Ironwood,37.73468635,-122.3794994
93711, Hybrid Strawberry Tree,37.73027393,-122.41210090000001
119228, New Zealand Xmas Tree,37.77502681,-122.50916219999999
37502, Brisbane Box,37.78926586,-122.4136
262442, Primrose Tree,37.72883557,-122.43840159999998
226254, Maidenhair Tree,37.75330019,-122.4215941
128677, Indian Laurel Fig Tree 'Green Gem',37.7962584,-122.39808359999999
27965, Yarwood Sycamore,37.79765286,-122.3959858
25636, Sycamore: London Plane,37.8001865,-122.39822079999999
13868, Sycamore: London Plane,37.78228581,-122.41036979999998
130628, Southern Magnolia,37.78993035,-122.45502350000001
21585, Banyan Fig,37.78717873,-122.4252233
118898, New Zealand Xmas Tree,37.77153488,-122.5086509
3220, Yarwood Sycamore,37.785947,-122.45764299999999
89421, Swamp Myrtle,37.77876455,-122.4730723
10745, Silver Dollar Eucalyptus,37.73252507,-122.3804241
117667, Peppermint Willow,37.77756779,-122.4993831
230818, Victorian Box,37.76091644,-122.43727790000001
226004, Maidenhair Tree,37.74528815,-122.42121270000001
202478, Brisbane Box,37.7858596,-122.3899393
181366, Monterey Pine,37.756753,-122.4951388
211088, Monterey Pine,37.75277728,-122.46979679999998
128162, Indian Laurel Fig Tree 'Green Gem',37.80738579,-122.41724029999999
223163, Washington Hawthorn,37.73937631,-122.41145420000001
7567, Chinese Elm,37.75018159,-122.4140582
122279, Italian Buckthorn,37.7767192,-122.47768049999999
247293, Ash Spp,37.77038645,-122.4455408
26427, Karo Tree,37.79094013,-122.42226370000002
4254, Victorian Box,37.74739453,-122.4309808
129451, Victorian Box,37.80016018,-122.41853400000001
101656, Apple,37.74387539999999,-122.46109409999998
230888, Mayten,37.73690452,-122.43525349999999
86052, Hybrid Strawberry Tree,37.75996159,-122.48661899999999
106008, Italian Buckthorn,37.730810299999995,-122.39101029999999
35382, Southern Magnolia,37.76261945,-122.4044061
238972, Ornamental Pear,37.7576807,-122.4203659
212590, Cherry Plum,37.7238747,-122.46118429999999
20849, New Zealand Xmas Tree,37.75336688,-122.49509350000001
18366, Laurel Fig,37.76194153,-122.4070882
140760, Victorian Box,37.78183033,-122.438251
125139, Blackwood Acacia,37.79473158,-122.44358100000001
235359, Sycamore: London Plane,37.76666917,-122.418998
90714, Primrose Tree,37.77347118,-122.5072621
35787, Swamp Myrtle,37.76395184,-122.4241676
113889, Eucalyptus,37.76080111,-122.44060929999999
140396,Unknown,37.78266519,-122.4275885
83262, Swamp Myrtle,37.7889896,-122.43900430000001
238199, Kwanzan Flowering Cherry,37.75152131,-122.43142079999998
16828, Red Flowering Gum,37.78223455,-122.44045179999999
211942, Sycamore: London Plane,37.73469292,-122.46451299999998
180128, Swamp Myrtle,37.71557264,-122.43511240000001
182623, Victorian Box,37.75258796,-122.492405
31999, Cherry Plum,37.72037674,-122.4259113
223434, Bronze Loquat,37.76758195,-122.42203549999999
237245, Kwanzan Flowering Cherry,37.76590656,-122.4486007
192972, Southern Magnolia,37.76317505,-122.39863400000002
212909, Cherry Plum,37.76264716,-122.4715067
28385, Southern Magnolia,37.75184023,-122.409152
9340, New Zealand Xmas Tree,37.74229995,-122.44002649999999
127525, Indian Laurel Fig Tree 'Green Gem',37.78795252,-122.410408
247928, Blue Gum,37.74341691,-122.40669869999999
75228, Japanese Privet,37.777302399999996,-122.4087041
224986, Jacaranda,37.76144086,-122.4307044
222328, Lemon Bottlebrush,37.76025899,-122.4197692
30006, Olive Tree,37.742557500000004,-122.42319140000001
11846, Red Flowering Gum,37.71379276,-122.47166999999999
7885, Indian Laurel Fig Tree 'Green Gem',37.78508429,-122.4230487
213130, New Zealand Xmas Tree,37.73072495,-122.452444
54512, Southern Magnolia,37.79447637,-122.4414904
223409, Bronze Loquat,37.75791546,-122.4078449
207152, New Zealand Tea Tree,37.7619206,-122.46996770000001
141149, Red Flowering Gum,37.78282659,-122.43688259999999
88414, Kwanzan Flowering Cherry,37.79276633,-122.41136509999998
43239, Ornamental Cherry,37.75981324,-122.4843168
83365, Mayten,37.72088496,-122.4321675
185526, Monterey Pine,37.74569879,-122.4949524
232388, Myoporum,37.76062995,-122.4304219
240585, Brazilian Pepper,37.75997325,-122.44525149999998
4139, Sycamore: London Plane,37.74818827,-122.4217256
198175, Swamp Myrtle,37.77712659,-122.40815890000002
86573, Ornamental Cherry,37.74220544,-122.4843132
103512, Sycamore: London Plane,37.79679323,-122.42971599999998
109845, Brisbane Box,37.79559256,-122.4024125
229577, Southern Magnolia,37.76775401,-122.45027320000001
209609, Mayten,37.72081779,-122.46349309999998
206765, Washington Hawthorn,37.73040312,-122.4568496
184502, Monterey Pine,37.74988324,-122.5063443
44349, Swamp Myrtle,37.7780284,-122.4114272
97, Brisbane Box,37.76742115,-122.43504890000001
4379, Olive Tree,37.80333174,-122.419968
23954, Brisbane Box,37.79995386,-122.43412409999999
127750, Indian Laurel Fig Tree 'Green Gem',37.79123176,-122.41438459999999
230524, Southern Magnolia,37.75586241,-122.41276189999999
32892, Sweet Bay: Grecian Laurel,37.76528131,-122.46434170000002
4695, Laurel Fig,37.80258385,-122.41324850000001
62508, New Zealand Xmas Tree,37.79291268,-122.44613030000001
236370, Cherry Plum,37.74751215,-122.4312479
187313, New Zealand Xmas Tree,37.74514631,-122.49449080000001
92398, Spanish Dagger,37.75713531,-122.40035490000001
54978, Glossy Privet,37.7760684,-122.4672299
71438, Ornamental Pear,37.71742196,-122.4315334
118644, Indian Laurel Fig Tree 'Green Gem',37.77941421,-122.5061077
130164, Brisbane Box,37.77657568,-122.4184486
22742, Swamp Myrtle,37.77988011,-122.4345342
108468, Sycamore: London Plane,37.75768892,-122.3913844
249695, Victorian Box,37.79374479,-122.44508400000001
39822, Coast Redwood,37.74572601,-122.5048241
208844, Little Gem Magnolia,37.73179563,-122.456775
111553, Canary Island Pine,37.73413484,-122.4367067
195318, Sycamore: London Plane,37.793316,-122.393446
242495, Chinese Elm,37.75626552,-122.41454440000001
67549, Victorian Box,37.75565433,-122.4015919
4097, Santa Cruz Ironwood,37.74807878,-122.41603899999998
201665, Cork Oak,37.77335026,-122.4077305
19038, Indian Laurel Fig Tree 'Green Gem',37.78833659,-122.44633329999999
60366, New Zealand Xmas Tree,37.73198109,-122.3875747
137646, Chinese Elm,37.77817528,-122.43482720000002
141715, Southern Magnolia,37.77822668,-122.4489934
124106, New Zealand Xmas Tree,37.7809654,-122.4623835
250056, Sycamore: London Plane,37.78735416,-122.4227997
113949, Indian Laurel Fig Tree 'Green Gem',37.79778469,-122.4102554
121148, New Zealand Xmas Tree,37.73986896,-122.5036408
247078, Red Ironbark,37.74231901,-122.43308059999998
126221, Red Flowering Gum,37.79014137,-122.4321281
29708, Mediterranean Fan Palm,37.74668575,-122.42233629999998
127742, Indian Laurel Fig Tree 'Green Gem',37.7934906,-122.4161396
228131, Brisbane Box,37.76452934,-122.4519499
163429, Gold Medallion Tree,37.7144328,-122.4589887
221565, Shoestring Acacia,37.75269907,-122.438298
206418, Red Flowering Gum,37.7465347,-122.46408290000001
12277, Brisbane Box,37.77772663,-122.42663540000001
10446, Brisbane Box,37.77010829,-122.4472496
217480, Mexican Fan Palm,37.73304129,-122.4436158
241551, Swamp Myrtle,37.73869241,-122.42741570000001
125141, Blackwood Acacia,37.79454134,-122.4435379
16242, Brisbane Box,37.73164973,-122.44870759999999
179367, Cork Oak,37.73434779,-122.40681289999999
66843, Cherry Plum,37.77982706,-122.4489613
3350, Sycamore: London Plane,37.78409669,-122.4778567
16605, Chinese Elm,37.76744277,-122.4333197
89683, Sweet Bay: Grecian Laurel,37.77854306,-122.4746719
208454, Brisbane Box,37.72668477,-122.46174950000001
186505, Leyland Cypress,37.75883312,-122.50912859999998
129297, Juniper,37.79985902,-122.4207135
4390, Bronze Loquat,37.73429981,-122.4366805
125759, Lemon Bottlebrush,37.79748364,-122.440398
59553, Lemon Bottlebrush,37.79651731,-122.425477
122022, Swamp Myrtle,37.77487387,-122.47316049999999
242403, Chinese Elm,37.75017863,-122.41270420000001
91804, Chinese Pistache,37.7501013,-122.4115873
212523, Cherry Plum,37.74402769,-122.4525188
126901, Indian Laurel Fig Tree 'Green Gem',37.79059156,-122.447543
30098, Hybrid Strawberry Tree,37.71153939,-122.4630663
245232, Queen Palm,37.76215453,-122.42286240000001
197317, Southern Live Oak,37.77006214,-122.3877615
138944, Sycamore: London Plane,37.77656932,-122.43245390000001
104653, Karo Tree,37.73776691,-122.4883567
30124, Hybrid Strawberry Tree,37.71233101,-122.46700690000002
144217, Brisbane Box,37.77328687,-122.5024348
12722, Brisbane Box,37.78623072,-122.47609820000001
223570, Bronze Loquat,37.73481356,-122.41654890000001
20150, Mayten,37.77896738,-122.43343929999999
94740, Small-leaf Tristania 'Elegant',37.79978905,-122.4393288
183080, New Zealand Xmas Tree,37.73750341,-122.49994509999999
7888, Indian Laurel Fig Tree 'Green Gem',37.78484386,-122.42298670000001
195552, Sycamore: London Plane,37.78540218,-122.3882227
198628, Chinese Elm,37.77107946,-122.38905929999999
6936,Unknown,37.77554269,-122.42668190000002
24616, Ornamental Pear,37.77730748,-122.43815990000002
150280, Maidenhair Tree,37.76576427,-122.399854
229333, Southern Magnolia,37.75967458,-122.4098225
124434, Red Flowering Gum,37.78720592,-122.457017
135027, Sycamore: London Plane,37.80320541,-122.4018848
237604, Cherry Plum,37.75886517,-122.44237290000001
129917, Brisbane Box,37.77537193,-122.4293355
